469,478,1.51,1.54
481,411,1.55,1.33
475,395,1.53,1.27
476,373,1.54,1.2
548,425,1.77,1.37
559,386,1.8,1.25
550,382,1.77,1.23
554,366,1.79,1.18
569,388,1.84,1.25
566,386,1.83,1.25
560,370,1.81,1.19
567,380,1.83,1.23
572,384,1.85,1.24
574,378,1.85,1.22
550,369,1.77,1.19
567,373,1.83,1.2
564,367,1.82,1.18
570,371,1.84,1.2
535,437,1.73,1.41
450,613,1.45,1.98
440,538,1.42,1.74
504,409,1.63,1.32
549,375,1.77,1.21
562,385,1.81,1.24
558,393,1.8,1.27
447,472,1.44,1.52
407,462,1.31,1.49
404,492,1.3,1.59
415,565,1.34,1.82
407,548,1.31,1.77
419,497,1.35,1.6
572,368,1.85,1.19
571,373,1.84,1.2
536,381,1.73,1.23
520,406,1.68,1.31
475,438,1.53,1.41
490,437,1.58,1.41
488,429,1.57,1.38
505,445,1.63,1.44
488,441,1.57,1.42
504,440,1.63,1.42
483,467,1.56,1.51
481,452,1.55,1.46
494,442,1.59,1.43
498,458,1.61,1.48
501,459,1.62,1.48
498,448,1.61,1.45
490,446,1.58,1.44
475,456,1.53,1.47
488,467,1.57,1.51
490,460,1.58,1.48
497,451,1.6,1.45
498,457,1.61,1.47
492,469,1.59,1.51
486,476,1.57,1.54
495,450,1.6,1.45
493,469,1.59,1.51
495,454,1.6,1.46
487,464,1.57,1.5
455,441,1.47,1.42
453,438,1.46,1.41
461,440,1.49,1.42
467,436,1.51,1.41
468,439,1.51,1.42
473,448,1.53,1.45
487,465,1.57,1.5
490,462,1.58,1.49
487,465,1.57,1.5
490,466,1.58,1.5
490,466,1.58,1.5
490,467,1.58,1.51
490,467,1.58,1.51
490,466,1.58,1.5
490,466,1.58,1.5
490,467,1.58,1.51
490,466,1.58,1.5
490,467,1.58,1.51
490,467,1.58,1.51
490,466,1.58,1.5
490,467,1.58,1.51
490,467,1.58,1.51
490,467,1.58,1.51
490,465,1.58,1.5
490,467,1.58,1.51
490,467,1.58,1.51
490,468,1.58,1.51
490,468,1.58,1.51
490,469,1.58,1.51
490,467,1.58,1.51
490,467,1.58,1.51
490,469,1.58,1.51
490,468,1.58,1.51
490,468,1.58,1.51
490,467,1.58,1.51
491,468,1.58,1.51
490,467,1.58,1.51
490,466,1.58,1.5
490,467,1.58,1.51
491,468,1.58,1.51
491,468,1.58,1.51
491,467,1.58,1.51
491,467,1.58,1.51
490,468,1.58,1.51
491,465,1.58,1.5
490,467,1.58,1.51
491,473,1.58,1.53
491,468,1.58,1.51
491,467,1.58,1.51
490,468,1.58,1.51
491,467,1.58,1.51
491,468,1.58,1.51
491,468,1.58,1.51
491,467,1.58,1.51
490,467,1.58,1.51
491,467,1.58,1.51
491,467,1.58,1.51
490,467,1.58,1.51
491,467,1.58,1.51
460,469,1.48,1.51
449,469,1.45,1.51
433,468,1.4,1.51
433,468,1.4,1.51
438,471,1.41,1.52
449,474,1.45,1.53
437,480,1.41,1.55
454,480,1.46,1.55
479,483,1.55,1.56
472,482,1.52,1.55
454,480,1.46,1.55
487,479,1.57,1.55
457,478,1.47,1.54
478,475,1.54,1.53
432,475,1.39,1.53
414,475,1.34,1.53
438,475,1.41,1.53
422,475,1.36,1.53
413,475,1.33,1.53
414,475,1.34,1.53
439,475,1.42,1.53
460,479,1.48,1.55
434,478,1.4,1.54
456,479,1.47,1.55
417,478,1.35,1.54
430,477,1.39,1.54
448,479,1.45,1.55
453,479,1.46,1.55
432,461,1.39,1.49
427,453,1.38,1.46
424,443,1.37,1.43
426,442,1.37,1.43
418,428,1.35,1.38
419,428,1.35,1.38
430,413,1.39,1.33
455,405,1.47,1.31
470,412,1.52,1.33
472,410,1.52,1.32
476,404,1.54,1.3
482,403,1.55,1.3
499,410,1.61,1.32
499,410,1.61,1.32
484,428,1.56,1.38
484,431,1.56,1.39
495,440,1.6,1.42
496,444,1.6,1.43
523,438,1.69,1.41
531,437,1.71,1.41
508,449,1.64,1.45
499,453,1.61,1.46
490,463,1.58,1.49
489,474,1.58,1.53
486,482,1.57,1.55
486,478,1.57,1.54
486,474,1.57,1.53
487,476,1.57,1.54
480,478,1.55,1.54
476,479,1.54,1.55
478,478,1.54,1.54
483,478,1.56,1.54
485,478,1.56,1.54
490,476,1.58,1.54
493,474,1.59,1.53
495,472,1.6,1.52
496,469,1.6,1.51
496,467,1.6,1.51
496,463,1.6,1.49
496,463,1.6,1.49
496,463,1.6,1.49
497,463,1.6,1.49
492,468,1.59,1.51
492,469,1.59,1.51
492,472,1.59,1.52
492,472,1.59,1.52
492,472,1.59,1.52
492,472,1.59,1.52
491,471,1.58,1.52
490,474,1.58,1.53
490,475,1.58,1.53
489,475,1.58,1.53
489,476,1.58,1.54
489,475,1.58,1.53
489,476,1.58,1.54
489,476,1.58,1.54
489,475,1.58,1.53
489,476,1.58,1.54
489,476,1.58,1.54
489,476,1.58,1.54
489,476,1.58,1.54
489,475,1.58,1.53
489,476,1.58,1.54
489,475,1.58,1.53
489,476,1.58,1.54
489,475,1.58,1.53
489,476,1.58,1.54
490,475,1.58,1.53
489,476,1.58,1.54
489,476,1.58,1.54
489,475,1.58,1.53
489,475,1.58,1.53
489,475,1.58,1.53
489,475,1.58,1.53
489,475,1.58,1.53
489,476,1.58,1.54
489,475,1.58,1.53
489,476,1.58,1.54
490,475,1.58,1.53
489,475,1.58,1.53
490,475,1.58,1.53
489,475,1.58,1.53
489,475,1.58,1.53
489,475,1.58,1.53
489,476,1.58,1.54
489,475,1.58,1.53
491,475,1.58,1.53
490,475,1.58,1.53
490,475,1.58,1.53
490,475,1.58,1.53
490,474,1.58,1.53
490,476,1.58,1.54
490,475,1.58,1.53
490,475,1.58,1.53
490,475,1.58,1.53
490,475,1.58,1.53
490,475,1.58,1.53
490,475,1.58,1.53
490,475,1.58,1.53
490,475,1.58,1.53
490,474,1.58,1.53
